fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,heightOffset,climate,color
45757,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,527,483,52710348327,103,27,Dak'fron,527.8046875,-483.7890625,165,-26,Deep Desert,Brown
45758,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,688,495,6880249544,2,44,Dak'fron,688.015625,-495.65625,-118,-1,Deep Desert,Brown
45759,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,690,464,6904746436,47,36,Dak'fron,690.3671875,-464.71875,122,0,Deep Desert,Brown
45760,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,639,443,6391144316,11,16,Dak'fron,639.0859375,-443.875,144,0,Deep Desert,Brown
45761,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,667,466,66760466121,60,121,Dak'fron,667.46875,-466.0546875,170,0,Deep Desert,Brown
45763,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,680,459,6808245910,82,10,Dak'fron,680.640625,-459.921875,-165,0,Deep Desert,Brown
45764,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,618,434,618124434128,124,128,Dak'fron,618.96875,-434,178,0,Deep Desert,Brown
45766,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,587,454,5870845452,8,52,Dak'fron,587.0625,-454.59375,-155,0,Deep Desert,Brown
45767,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,565,485,5659148553,91,53,Dak'fron,565.7109375,-485.5859375,-54,0,Deep Desert,Brown
45768,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,682,497,6829949726,99,26,Dak'fron,682.7734375,-497.796875,102,-30,Deep Desert,Brown
45769,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,548,493,5481549320,15,20,Dak'fron,548.1171875,-493.84375,107,-14,Deep Desert,Brown
45770,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,619,449,6196944938,69,38,Dak'fron,619.5390625,-449.703125,58,0,Deep Desert,Brown
45771,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,688,495,6881949571,19,71,Dak'fron,688.1484375,-495.4453125,41,-23,Deep Desert,Brown
45772,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,502,498,5029249873,92,73,Dak'fron,502.71875,-498.4296875,-179,-12,Deep Desert,Brown
45773,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,587,497,5871149707,11,7,Dak'fron,587.0859375,-497.9453125,116,-11,Deep Desert,Brown
45774,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,580,461,58021461128,21,128,Dak'fron,580.1640625,-461,-39,-8,Deep Desert,Brown
45775,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,595,444,5951444482,14,82,Dak'fron,595.109375,-444.359375,-47,-11,Deep Desert,Brown
45776,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,538,478,53878478126,78,126,Dak'fron,538.609375,-478.015625,-8,-30,Deep Desert,Brown
45777,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,562,478,5626947811,69,11,Dak'fron,562.5390625,-478.9140625,-22,-2,Deep Desert,Brown
45778,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,679,486,6794148612,41,12,Dak'fron,679.3203125,-486.90625,131,-28,Deep Desert,Brown
45782,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,638,456,6387345637,73,37,Dak'fron,638.5703125,-456.7109375,34,-29,Deep Desert,Brown
45783,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,707,492,7075849206,58,6,Dak'fron,707.453125,-492.953125,156,-11,Deep Desert,Brown
45784,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,472,499,4727749973,77,73,Dak'fron,472.6015625,-499.4296875,129,-4,Deep Desert,Brown
45785,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,508,490,50810249098,102,98,Dak'fron,508.796875,-490.234375,-29,-18,Deep Desert,Brown
45787,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,628,480,62810148004,101,4,Dak'fron,628.7890625,-480.96875,94,0,Deep Desert,Brown
45789,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,581,459,5819945999,99,99,Dak'fron,581.7734375,-459.2265625,114,0,Deep Desert,Brown
45790,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,603,489,6034848931,48,31,Dak'fron,603.375,-489.7578125,176,0,Deep Desert,Brown
45791,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,624,499,62412449949,124,49,Dak'fron,624.96875,-499.6171875,-7,0,Deep Desert,Brown
45792,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,546,497,5461849777,18,77,Dak'fron,546.140625,-497.3984375,106,0,Deep Desert,Brown
45793,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,606,471,6064547134,45,34,Dak'fron,606.3515625,-471.734375,-103,0,Deep Desert,Brown
45794,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,637,489,6376048937,60,37,Dak'fron,637.46875,-489.7109375,38,0,Deep Desert,Brown
45795,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,526,464,52616464116,16,116,Dak'fron,526.125,-464.09375,85,-15,Deep Desert,Brown
45796,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,508,486,50888486102,88,102,Dak'fron,508.6875,-486.203125,64,-24,Deep Desert,Brown
45797,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,719,497,71942497123,42,123,Dak'fron,719.328125,-497.0390625,-120,-24,Deep Desert,Brown
45798,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,627,496,6271149688,11,88,Dak'fron,627.0859375,-496.3125,115,-25,Deep Desert,Brown
45799,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,545,489,54510748961,107,61,Dak'fron,545.8359375,-489.5234375,39,-26,Deep Desert,Brown
45800,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,591,451,59112045146,120,46,Dak'fron,591.9375,-451.640625,-97,-26,Deep Desert,Brown
45801,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,661,495,66111649525,116,25,Dak'fron,661.90625,-495.8046875,71,-2,Deep Desert,Brown
45802,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,636,437,636106437102,106,102,Dak'fron,636.828125,-437.203125,111,-10,Deep Desert,Brown
45803,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,590,479,59010647952,106,52,Dak'fron,590.828125,-479.59375,-5,-19,Deep Desert,Brown
45804,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,522,490,52210349069,103,69,Dak'fron,522.8046875,-490.4609375,52,-30,Deep Desert,Brown
45805,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,712,489,7128948978,89,78,Dak'fron,712.6953125,-489.390625,111,-11,Deep Desert,Brown
45806,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,637,480,63711748007,117,7,Dak'fron,637.9140625,-480.9453125,28,-12,Deep Desert,Brown
45807,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,638,477,63810047747,100,47,Dak'fron,638.78125,-477.6328125,-33,-11,Deep Desert,Brown
45809,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,500,486,5002148672,21,72,Dak'fron,500.1640625,-486.4375,-11,-30,Deep Desert,Brown
45810,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,583,476,5835847635,58,35,Dak'fron,583.453125,-476.7265625,169,-28,Deep Desert,Brown
45811,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,560,488,5602948850,29,50,Dak'fron,560.2265625,-488.609375,162,-10,Deep Desert,Brown
45812,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,616,440,61674440121,74,121,Dak'fron,616.578125,-440.0546875,32,-2,Deep Desert,Brown
45813,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,558,451,55811545193,115,93,Dak'fron,558.8984375,-451.2734375,118,0,Deep Desert,Brown
45815,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,647,467,6471046741,10,41,Dak'fron,647.078125,-467.6796875,131,0,Deep Desert,Brown
45816,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,643,465,6434246598,42,98,Dak'fron,643.328125,-465.234375,139,0,Deep Desert,Brown
45817,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,569,460,5693546077,35,77,Dak'fron,569.2734375,-460.3984375,-151,0,Deep Desert,Brown
45818,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,565,467,5651046745,10,45,Dak'fron,565.078125,-467.6484375,-104,0,Deep Desert,Brown
45819,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,689,484,6893548405,35,5,Dak'fron,689.2734375,-484.9609375,47,0,Deep Desert,Brown
45820,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,662,462,6621446282,14,82,Dak'fron,662.109375,-462.359375,79,0,Deep Desert,Brown
45822,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,689,471,6896047193,60,93,Dak'fron,689.46875,-471.2734375,179,-10,Deep Desert,Brown
45823,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,678,498,6789249883,92,83,Dak'fron,678.71875,-498.3515625,-57,-18,Deep Desert,Brown
45824,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,564,491,5645749173,57,73,Dak'fron,564.4453125,-491.4296875,140,-24,Deep Desert,Brown
45825,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,520,464,5203646443,36,43,Dak'fron,520.28125,-464.6640625,8,-29,Deep Desert,Brown
45826,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,653,449,653125449122,125,122,Dak'fron,653.9765625,-449.046875,31,-25,Deep Desert,Brown
45827,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,627,458,62704458117,4,117,Dak'fron,627.03125,-458.0859375,37,-6,Deep Desert,Brown
45828,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,569,465,56938465109,38,109,Dak'fron,569.296875,-465.1484375,145,-2,Deep Desert,Brown
45829,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,638,488,6389648899,96,99,Dak'fron,638.75,-488.2265625,139,0,Deep Desert,Brown
45830,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,666,450,6667045073,70,73,Dak'fron,666.546875,-450.4296875,98,-2,Deep Desert,Brown
45831,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,594,496,59480496101,80,101,Dak'fron,594.625,-496.2109375,-172,-10,Deep Desert,Brown
45833,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,543,491,5433349190,33,90,Dak'fron,543.2578125,-491.296875,37,-21,Deep Desert,Brown
45834,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,653,468,65310446855,104,55,Dak'fron,653.8125,-468.5703125,-59,-23,Deep Desert,Brown
45835,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,711,477,7119347798,93,98,Dak'fron,711.7265625,-477.234375,-17,-20,Deep Desert,Brown
45836,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,543,474,54311847468,118,68,Dak'fron,543.921875,-474.46875,87,-11,Deep Desert,Brown
45837,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,536,496,53612649636,126,36,Dak'fron,536.984375,-496.71875,158,-17,Deep Desert,Brown
45838,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,490,478,4908947843,89,43,Dak'fron,490.6953125,-478.6640625,57,-13,Deep Desert,Brown
45839,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,606,470,6061047060,10,60,Dak'fron,606.078125,-470.53125,88,-14,Deep Desert,Brown
45840,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,594,473,59443473107,43,107,Dak'fron,594.3359375,-473.1640625,-18,0,Deep Desert,Brown
45841,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,573,486,5731448618,14,18,Dak'fron,573.109375,-486.859375,107,0,Deep Desert,Brown
45842,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,604,478,6044647882,46,82,Dak'fron,604.359375,-478.359375,-40,0,Deep Desert,Brown
45843,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,565,458,56510145847,101,47,Dak'fron,565.7890625,-458.6328125,84,0,Deep Desert,Brown
45844,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,605,465,60522465123,22,123,Dak'fron,605.171875,-465.0390625,-103,0,Deep Desert,Brown
45845,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,644,494,6445049456,50,56,Dak'fron,644.390625,-494.5625,-81,0,Deep Desert,Brown
45846,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,664,454,66410845477,108,77,Dak'fron,664.84375,-454.3984375,43,0,Deep Desert,Brown
45847,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,549,490,54921490102,21,102,Dak'fron,549.1640625,-490.203125,-30,0,Deep Desert,Brown
45848,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,596,472,5969747226,97,26,Dak'fron,596.7578125,-472.796875,115,0,Deep Desert,Brown
45849,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,563,456,56354456114,54,114,Dak'fron,563.421875,-456.109375,165,-27,Deep Desert,Brown
45850,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,502,486,5021448652,14,52,Dak'fron,502.109375,-486.59375,180,-15,Deep Desert,Brown
45851,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,710,476,7106647601,66,1,Dak'fron,710.515625,-476.9921875,12,0,Deep Desert,Brown
45852,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,701,471,70111047170,110,70,Dak'fron,701.859375,-471.453125,120,-12,Deep Desert,Brown
45854,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,518,497,51810349761,103,61,Dak'fron,518.8046875,-497.5234375,70,-22,Deep Desert,Brown
45855,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,575,480,5750248035,2,35,Dak'fron,575.015625,-480.7265625,26,-13,Deep Desert,Brown
45856,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,589,448,5891644859,16,59,Dak'fron,589.125,-448.5390625,93,-29,Deep Desert,Brown
45857,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,678,466,6787146647,71,47,Dak'fron,678.5546875,-466.6328125,-83,-6,Deep Desert,Brown
45858,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,661,480,6616248060,62,60,Dak'fron,661.484375,-480.53125,34,-21,Deep Desert,Brown
45859,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,522,462,52210746237,107,37,Dak'fron,522.8359375,-462.7109375,62,-23,Deep Desert,Brown
45860,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,694,485,6949548503,95,3,Dak'fron,694.7421875,-485.9765625,-68,-18,Deep Desert,Brown
45861,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,607,466,6075446636,54,36,Dak'fron,607.421875,-466.71875,-144,-18,Deep Desert,Brown
45863,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,587,472,5870347255,3,55,Dak'fron,587.0234375,-472.5703125,-173,-8,Deep Desert,Brown
45865,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,607,469,6079146916,91,16,Dak'fron,607.7109375,-469.875,116,-23,Deep Desert,Brown
45866,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,606,473,6069147315,91,15,Dak'fron,606.7109375,-473.8828125,36,-9,Deep Desert,Brown
45867,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,658,450,65810845038,108,38,Dak'fron,658.84375,-450.703125,56,-25,Deep Desert,Brown
45868,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,662,452,66293452125,93,125,Dak'fron,662.7265625,-452.0234375,71,0,Deep Desert,Brown
45869,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,598,444,5987144477,71,77,Dak'fron,598.5546875,-444.3984375,-104,0,Deep Desert,Brown
45870,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,674,486,6742348691,23,91,Dak'fron,674.1796875,-486.2890625,61,0,Deep Desert,Brown
45871,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,527,458,527107458117,107,117,Dak'fron,527.8359375,-458.0859375,-97,0,Deep Desert,Brown
45872,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,663,495,66372495115,72,115,Dak'fron,663.5625,-495.1015625,43,0,Deep Desert,Brown
45873,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,646,475,64699475114,99,114,Dak'fron,646.7734375,-475.109375,-91,0,Deep Desert,Brown
45874,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,693,480,69318480124,18,124,Dak'fron,693.140625,-480.03125,140,0,Deep Desert,Brown
45875,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,488,494,48877494104,77,104,Dak'fron,488.6015625,-494.1875,93,0,Deep Desert,Brown
45876,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,666,452,6664845298,48,98,Dak'fron,666.375,-452.234375,168,0,Deep Desert,Brown
45877,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,676,489,6761248969,12,69,Dak'fron,676.09375,-489.4609375,109,0,Deep Desert,Brown
45878,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,637,467,637104467120,104,120,Dak'fron,637.8125,-467.0625,123,0,Deep Desert,Brown
45879,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,525,498,5258749859,87,59,Dak'fron,525.6796875,-498.5390625,-180,-26,Deep Desert,Brown
45880,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,523,461,5237446164,74,64,Dak'fron,523.578125,-461.5,-94,-26,Deep Desert,Brown
45881,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,663,477,6635647750,56,50,Dak'fron,663.4375,-477.609375,74,-14,Deep Desert,Brown
45882,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,632,466,6327146632,71,32,Dak'fron,632.5546875,-466.75,63,-14,Deep Desert,Brown
45883,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,660,474,66010847485,108,85,Dak'fron,660.84375,-474.3359375,19,-1,Deep Desert,Brown
45887,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,557,462,5578646242,86,42,Dak'fron,557.671875,-462.671875,17,-26,Deep Desert,Brown
45888,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,709,494,70964494122,64,122,Dak'fron,709.5,-494.046875,-124,-11,Deep Desert,Brown
45891,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,580,472,5807047228,70,28,Dak'fron,580.546875,-472.78125,63,-25,Deep Desert,Brown
45892,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,608,498,60883498103,83,103,Dak'fron,608.6484375,-498.1953125,122,-12,Deep Desert,Brown
45893,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,543,451,5432345168,23,68,Dak'fron,543.1796875,-451.46875,-45,-26,Deep Desert,Brown
45894,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,700,488,7009548862,95,62,Dak'fron,700.7421875,-488.515625,74,-23,Deep Desert,Brown
45895,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,670,494,6700149461,1,61,Dak'fron,670.0078125,-494.5234375,97,-23,Deep Desert,Brown
45897,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,508,498,50874498100,74,100,Dak'fron,508.578125,-498.21875,-126,-18,Deep Desert,Brown
45898,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,469,494,4698949426,89,26,Dak'fron,469.6953125,-494.796875,69,-20,Deep Desert,Brown
45899,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,675,457,67510245766,102,66,Dak'fron,675.796875,-457.484375,107,0,Deep Desert,Brown
45900,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,561,497,5618749791,87,91,Dak'fron,561.6796875,-497.2890625,-110,0,Deep Desert,Brown
45901,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,649,462,6491946229,19,29,Dak'fron,649.1484375,-462.7734375,-59,0,Deep Desert,Brown
45902,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,592,461,5922146198,21,98,Dak'fron,592.1640625,-461.234375,145,0,Deep Desert,Brown
45903,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,516,469,51610946923,109,23,Dak'fron,516.8515625,-469.8203125,-160,0,Deep Desert,Brown
45904,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,707,480,70799480123,99,123,Dak'fron,707.7734375,-480.0390625,-95,0,Deep Desert,Brown
45905,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,656,479,6561047970,10,70,Dak'fron,656.078125,-479.453125,-66,0,Deep Desert,Brown
45906,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,634,480,6348548035,85,35,Dak'fron,634.6640625,-480.7265625,13,0,Deep Desert,Brown
45907,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,606,443,60610744392,107,92,Dak'fron,606.8359375,-443.28125,104,-12,Deep Desert,Brown
45909,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,556,497,5562849794,28,94,Dak'fron,556.21875,-497.265625,-146,-10,Deep Desert,Brown
45910,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,678,472,67807472106,7,106,Dak'fron,678.0546875,-472.171875,149,-25,Deep Desert,Brown
45911,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,629,468,6290246832,2,32,Dak'fron,629.015625,-468.75,-86,-17,Deep Desert,Brown
45912,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,601,490,6012449056,24,56,Dak'fron,601.1875,-490.5625,-170,-7,Deep Desert,Brown
45914,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,563,475,56395475127,95,127,Dak'fron,563.7421875,-475.0078125,33,-13,Deep Desert,Brown
45916,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,604,486,60410848652,108,52,Dak'fron,604.84375,-486.59375,68,-3,Deep Desert,Brown
45917,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,597,469,5975746913,57,13,Dak'fron,597.4453125,-469.8984375,105,-19,Deep Desert,Brown
45918,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,615,498,61550498122,50,122,Dak'fron,615.390625,-498.046875,125,-14,Deep Desert,Brown
45919,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,632,438,6323843842,38,42,Dak'fron,632.296875,-438.671875,142,-25,Deep Desert,Brown
45920,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,684,463,684100463125,100,125,Dak'fron,684.78125,-463.0234375,-164,-22,Deep Desert,Brown
45921,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,586,472,5867247274,72,74,Dak'fron,586.5625,-472.421875,38,-21,Deep Desert,Brown
45922,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,508,499,5088749955,87,55,Dak'fron,508.6796875,-499.5703125,78,-26,Deep Desert,Brown
45923,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,659,453,6599345390,93,90,Dak'fron,659.7265625,-453.296875,-51,-1,Deep Desert,Brown
45924,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,554,476,55410047653,100,53,Dak'fron,554.78125,-476.5859375,-121,-12,Deep Desert,Brown
45925,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,686,464,6864546438,45,38,Dak'fron,686.3515625,-464.703125,32,-16,Deep Desert,Brown
45926,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,682,489,6825248937,52,37,Dak'fron,682.40625,-489.7109375,70,-5,Deep Desert,Brown
45927,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,655,495,6551949570,19,70,Dak'fron,655.1484375,-495.453125,-12,0,Deep Desert,Brown
45928,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,556,480,5565248087,52,87,Dak'fron,556.40625,-480.3203125,18,0,Deep Desert,Brown
45929,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,622,457,6222145728,21,28,Dak'fron,622.1640625,-457.78125,-34,0,Deep Desert,Brown
45930,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,678,469,6781446973,14,73,Dak'fron,678.109375,-469.4296875,108,0,Deep Desert,Brown
45931,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,668,451,6688445123,84,23,Dak'fron,668.65625,-451.8203125,63,0,Deep Desert,Brown
45932,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,518,471,5181947196,19,96,Dak'fron,518.1484375,-471.25,112,0,Deep Desert,Brown
45933,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,630,462,6303346240,33,40,Dak'fron,630.2578125,-462.6875,11,0,Deep Desert,Brown
45934,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,643,445,6430344530,3,30,Dak'fron,643.0234375,-445.765625,58,0,Deep Desert,Brown
45937,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,551,458,55140458111,40,111,Dak'fron,551.3125,-458.1328125,-84,-11,Deep Desert,Brown
45938,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,674,492,6741749290,17,90,Dak'fron,674.1328125,-492.296875,68,-12,Deep Desert,Brown
45939,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,703,495,7032849509,28,9,Dak'fron,703.21875,-495.9296875,-148,-22,Deep Desert,Brown
45940,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,724,488,7246648851,66,51,Dak'fron,724.515625,-488.6015625,-28,-9,Deep Desert,Brown
45942,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,625,461,6251546141,15,41,Dak'fron,625.1171875,-461.6796875,132,-9,Deep Desert,Brown
45943,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,517,475,5176547543,65,43,Dak'fron,517.5078125,-475.6640625,-59,-22,Deep Desert,Brown
45944,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,636,442,63650442128,50,128,Dak'fron,636.390625,-442,-48,-24,Deep Desert,Brown
45945,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,624,452,6240745270,7,70,Dak'fron,624.0546875,-452.453125,27,-24,Deep Desert,Brown
45946,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,523,493,52310149304,101,4,Dak'fron,523.7890625,-493.96875,179,-5,Deep Desert,Brown
45947,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,657,465,6571646544,16,44,Dak'fron,657.125,-465.65625,156,-29,Deep Desert,Brown
45948,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,500,477,50010447778,104,78,Dak'fron,500.8125,-477.390625,-19,-20,Deep Desert,Brown
45949,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,624,497,62410949731,109,31,Dak'fron,624.8515625,-497.7578125,171,-15,Deep Desert,Brown
45950,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,526,487,5262148782,21,82,Dak'fron,526.1640625,-487.359375,-173,-28,Deep Desert,Brown
45951,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,682,489,6820448955,4,55,Dak'fron,682.03125,-489.5703125,52,-21,Deep Desert,Brown
45952,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,543,475,5430147532,1,32,Dak'fron,543.0078125,-475.75,-31,-21,Deep Desert,Brown
45954,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,470,496,47010749685,107,85,Dak'fron,470.8359375,-496.3359375,-140,0,Deep Desert,Brown
45955,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,626,467,6262046755,20,55,Dak'fron,626.15625,-467.5703125,163,0,Deep Desert,Brown
45956,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,663,457,6631045727,10,27,Dak'fron,663.078125,-457.7890625,158,0,Deep Desert,Brown
